post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_00859,cr_0014,Update Post #859,article,patron_only,ti_00031,2025-01-14 00:00:00,False
po_00860,cr_0014,New Article #860,article,patron_only,ti_00031,2025-02-27 00:00:00,False
po_00861,cr_0014,Exclusive Sketch #861,image,patron_only,ti_00031,2025-02-02 00:00:00,False
po_00862,cr_0014,Special Episode #862,video,patron_only,ti_00031,2025-02-25 00:00:00,False
po_00863,cr_0014,Special Episode #863,video,public,,2025-03-26 00:00:00,False
po_00864,cr_0014,Weekly Newsletter #864,article,patron_only,ti_00032,2025-03-05 00:00:00,False
po_00865,cr_0014,Update Post #865,article,public,,2025-03-01 00:00:00,False
po_00866,cr_0014,Update Post #866,article,public,,2025-03-26 00:00:00,False
po_00867,cr_0014,New Tutorial #867,video,patron_only,ti_00031,2025-03-13 00:00:00,False
po_00868,cr_0014,Weekly Update #868,video,patron_only,ti_00031,2025-03-17 00:00:00,False
po_00869,cr_0014,Special Episode #869,video,patron_only,ti_00031,2025-03-10 00:00:00,False
po_00870,cr_0014,Final Piece #870,image,patron_only,ti_00032,2025-04-27 00:00:00,False
po_00871,cr_0014,New Tutorial #871,video,patron_only,ti_00031,2025-04-10 00:00:00,False
po_00872,cr_0014,Final Piece #872,image,patron_only,ti_00032,2025-05-20 00:00:00,False
po_00873,cr_0014,Exclusive Sketch #873,image,patron_only,ti_00031,2025-05-05 00:00:00,False
po_00874,cr_0014,New Tutorial #874,video,public,,2025-06-20 00:00:00,False
po_00875,cr_0014,Exclusive Sketch #875,image,patron_only,ti_00031,2025-07-12 00:00:00,False
po_00876,cr_0014,Final Piece #876,image,public,,2025-07-12 00:00:00,False
po_00877,cr_0014,New Tutorial #877,video,patron_only,ti_00031,2025-07-04 00:00:00,False
po_00878,cr_0014,Weekly Newsletter #878,article,patron_only,ti_00031,2025-08-11 00:00:00,False
po_00879,cr_0014,Thoughts on #879,article,patron_only,ti_00032,2025-08-11 00:00:00,False
po_00880,cr_0014,Update Post #880,article,patron_only,ti_00031,2025-09-08 00:00:00,False
po_00881,cr_0014,Thoughts on #881,article,patron_only,ti_00031,2025-10-10 00:00:00,False
po_00882,cr_0014,New Article #882,article,patron_only,ti_00031,2025-11-27 00:00:00,False
po_00883,cr_0014,Final Piece #883,image,patron_only,ti_00031,2025-11-26 00:00:00,False
po_00884,cr_0014,Update Post #884,article,patron_only,ti_00032,2025-11-22 00:00:00,False
po_00885,cr_0014,Special Episode #885,video,patron_only,ti_00032,2025-11-02 00:00:00,False
po_00886,cr_0014,Update Post #886,article,patron_only,ti_00031,2025-11-01 00:00:00,False
po_00887,cr_0014,Exclusive Sketch #887,image,patron_only,ti_00031,2025-12-07 00:00:00,False
po_00888,cr_0014,Thoughts on #888,article,patron_only,ti_00031,2025-12-23 00:00:00,False
po_00889,cr_0014,Behind the Scenes #889,video,public,,2025-12-25 00:00:00,False
po_00890,cr_0015,Weekly Newsletter #890,article,patron_only,ti_00034,2024-01-25 00:00:00,False
po_00891,cr_0015,Exclusive Sketch #891,image,public,,2024-01-25 00:00:00,False
po_00892,cr_0015,Update Post #892,article,public,,2024-02-02 00:00:00,False
po_00893,cr_0015,Weekly Update #893,video,public,,2024-02-07 00:00:00,False
po_00894,cr_0015,New Artwork #894,image,patron_only,ti_00034,2024-02-09 00:00:00,False
po_00895,cr_0015,Update Post #895,article,patron_only,ti_00033,2024-03-02 00:00:00,False
po_00896,cr_0015,New Artwork #896,image,public,,2024-03-19 00:00:00,False
po_00897,cr_0015,Update Post #897,article,public,,2024-03-03 00:00:00,False
po_00898,cr_0015,WIP Preview #898,image,patron_only,ti_00034,2024-04-22 00:00:00,False
po_00899,cr_0015,Thoughts on #899,article,patron_only,ti_00033,2024-04-27 00:00:00,False
po_00900,cr_0015,New Artwork #900,image,patron_only,ti_00033,2024-04-28 00:00:00,False
po_00901,cr_0015,Update Post #901,article,patron_only,ti_00034,2024-04-13 00:00:00,False
po_00902,cr_0015,Weekly Newsletter #902,article,patron_only,ti_00033,2024-04-23 00:00:00,False
po_00903,cr_0015,New Artwork #903,image,patron_only,ti_00033,2024-05-15 00:00:00,False
po_00904,cr_0015,Weekly Update #904,video,public,,2024-05-03 00:00:00,False
po_00905,cr_0015,Weekly Newsletter #905,article,patron_only,ti_00033,2024-05-17 00:00:00,False
po_00906,cr_0015,Update Post #906,article,patron_only,ti_00033,2024-06-12 00:00:00,False
po_00907,cr_0015,Update Post #907,article,patron_only,ti_00033,2024-06-13 00:00:00,False
po_00908,cr_0015,Thoughts on #908,article,patron_only,ti_00033,2024-06-12 00:00:00,False
po_00909,cr_0015,New Tutorial #909,video,patron_only,ti_00034,2024-06-13 00:00:00,False
po_00910,cr_0015,Final Piece #910,image,patron_only,ti_00033,2024-07-18 00:00:00,False
po_00911,cr_0015,Weekly Newsletter #911,article,public,,2024-08-01 00:00:00,False
po_00912,cr_0015,New Article #912,article,public,,2024-08-28 00:00:00,False
po_00913,cr_0015,Exclusive Sketch #913,image,patron_only,ti_00033,2024-08-02 00:00:00,False
po_00914,cr_0015,Weekly Newsletter #914,article,patron_only,ti_00034,2024-08-08 00:00:00,False
po_00915,cr_0015,Special Episode #915,video,public,,2024-09-03 00:00:00,False
po_00916,cr_0015,WIP Preview #916,image,public,,2024-11-20 00:00:00,False
po_00917,cr_0015,Thoughts on #917,article,public,,2024-11-22 00:00:00,False
po_00918,cr_0015,Final Piece #918,image,patron_only,ti_00033,2024-11-07 00:00:00,False
po_00919,cr_0015,Behind the Scenes #919,video,patron_only,ti_00034,2024-11-20 00:00:00,False
po_00920,cr_0015,New Artwork #920,image,patron_only,ti_00033,2024-11-10 00:00:00,False
po_00921,cr_0015,Weekly Newsletter #921,article,patron_only,ti_00033,2024-11-15 00:00:00,False
po_00922,cr_0015,New Artwork #922,image,patron_only,ti_00033,2024-11-25 00:00:00,False
po_00923,cr_0015,WIP Preview #923,image,patron_only,ti_00034,2024-12-01 00:00:00,False
po_00924,cr_0015,Thoughts on #924,article,patron_only,ti_00033,2024-12-13 00:00:00,False
po_00925,cr_0015,Weekly Update #925,video,public,,2024-12-15 00:00:00,False
po_00926,cr_0015,Weekly Newsletter #926,article,patron_only,ti_00033,2025-01-26 00:00:00,False
po_00927,cr_0015,WIP Preview #927,image,patron_only,ti_00034,2025-01-23 00:00:00,False
po_00928,cr_0015,Update Post #928,article,patron_only,ti_00034,2025-01-08 00:00:00,False
po_00929,cr_0015,Final Piece #929,image,patron_only,ti_00033,2025-01-17 00:00:00,False
po_00930,cr_0015,New Tutorial #930,video,patron_only,ti_00033,2025-02-26 00:00:00,False
po_00931,cr_0015,Weekly Update #931,video,patron_only,ti_00033,2025-02-28 00:00:00,False
po_00932,cr_0015,Exclusive Sketch #932,image,patron_only,ti_00033,2025-02-04 00:00:00,False
po_00933,cr_0015,New Artwork #933,image,patron_only,ti_00033,2025-03-09 00:00:00,False
po_00934,cr_0015,New Artwork #934,image,patron_only,ti_00034,2025-03-06 00:00:00,False
po_00935,cr_0015,Special Episode #935,video,patron_only,ti_00033,2025-03-17 00:00:00,False
po_00936,cr_0015,New Artwork #936,image,patron_only,ti_00034,2025-04-02 00:00:00,False
po_00937,cr_0015,Weekly Newsletter #937,article,public,,2025-04-05 00:00:00,False
po_00938,cr_0015,Exclusive Sketch #938,image,patron_only,ti_00033,2025-05-27 00:00:00,False
po_00939,cr_0015,Weekly Update #939,video,patron_only,ti_00034,2025-05-24 00:00:00,False
po_00940,cr_0015,New Tutorial #940,video,public,,2025-05-24 00:00:00,False
po_00941,cr_0015,WIP Preview #941,image,public,,2025-06-11 00:00:00,False
po_00942,cr_0015,Thoughts on #942,article,patron_only,ti_00034,2025-07-11 00:00:00,False
po_00943,cr_0015,Final Piece #943,image,patron_only,ti_00033,2025-07-03 00:00:00,False
po_00944,cr_0015,Special Episode #944,video,patron_only,ti_00034,2025-08-10 00:00:00,False
po_00945,cr_0015,Thoughts on #945,article,patron_only,ti_00034,2025-09-09 00:00:00,False
po_00946,cr_0015,New Tutorial #946,video,patron_only,ti_00033,2025-09-19 00:00:00,False
po_00947,cr_0015,Exclusive Sketch #947,image,patron_only,ti_00033,2025-09-16 00:00:00,False
po_00948,cr_0015,Exclusive Sketch #948,image,public,,2025-09-17 00:00:00,False
po_00949,cr_0015,Exclusive Sketch #949,image,patron_only,ti_00034,2025-10-12 00:00:00,False
po_00950,cr_0015,WIP Preview #950,image,public,,2025-10-08 00:00:00,False
po_00951,cr_0015,Update Post #951,article,patron_only,ti_00033,2025-10-25 00:00:00,False
po_00952,cr_0015,Weekly Newsletter #952,article,patron_only,ti_00034,2025-12-16 00:00:00,False
po_00953,cr_0015,Exclusive Sketch #953,image,patron_only,ti_00034,2025-12-14 00:00:00,False
po_00954,cr_0015,New Article #954,article,public,,2025-12-25 00:00:00,False
po_00955,cr_0016,Exclusive Sketch #955,image,patron_only,ti_00036,2024-01-24 00:00:00,False
po_00956,cr_0016,Exclusive Sketch #956,image,patron_only,ti_00035,2024-01-13 00:00:00,False
po_00957,cr_0016,Weekly Newsletter #957,article,public,,2024-01-03 00:00:00,False
po_00958,cr_0016,WIP Preview #958,image,patron_only,ti_00035,2024-01-21 00:00:00,False
po_00959,cr_0016,Update Post #959,article,public,,2024-01-19 00:00:00,False
po_00960,cr_0016,Exclusive Sketch #960,image,patron_only,ti_00035,2024-02-22 00:00:00,False
po_00961,cr_0016,Special Episode #961,video,patron_only,ti_00036,2024-03-26 00:00:00,False
po_00962,cr_0016,WIP Preview #962,image,public,,2024-04-20 00:00:00,False
po_00963,cr_0016,Special Episode #963,video,patron_only,ti_00035,2024-04-05 00:00:00,False
po_00964,cr_0016,Exclusive Sketch #964,image,public,,2024-04-22 00:00:00,True
po_00965,cr_0016,Weekly Update #965,video,patron_only,ti_00035,2024-05-19 00:00:00,False
po_00966,cr_0016,Weekly Update #966,video,patron_only,ti_00035,2024-06-17 00:00:00,False
po_00967,cr_0016,New Tutorial #967,video,public,,2024-06-02 00:00:00,False
po_00968,cr_0016,New Artwork #968,image,patron_only,ti_00036,2024-07-14 00:00:00,False
po_00969,cr_0016,New Article #969,article,patron_only,ti_00036,2024-09-06 00:00:00,False
po_00970,cr_0016,Exclusive Sketch #970,image,public,,2024-10-20 00:00:00,False
po_00971,cr_0016,Weekly Newsletter #971,article,patron_only,ti_00035,2024-11-05 00:00:00,False
po_00972,cr_0016,Weekly Newsletter #972,article,patron_only,ti_00035,2024-11-20 00:00:00,False
po_00973,cr_0016,Thoughts on #973,article,patron_only,ti_00035,2025-02-12 00:00:00,False
po_00974,cr_0016,Thoughts on #974,article,public,,2025-02-09 00:00:00,False
po_00975,cr_0016,Behind the Scenes #975,video,public,,2025-05-05 00:00:00,False
po_00976,cr_0016,Thoughts on #976,article,public,,2025-05-08 00:00:00,False
po_00977,cr_0016,Update Post #977,article,patron_only,ti_00035,2025-05-25 00:00:00,False
po_00978,cr_0016,Behind the Scenes #978,video,patron_only,ti_00035,2025-05-19 00:00:00,False
po_00979,cr_0016,Exclusive Sketch #979,image,public,,2025-05-11 00:00:00,False
po_00980,cr_0016,Special Episode #980,video,patron_only,ti_00035,2025-05-25 00:00:00,False
po_00981,cr_0016,WIP Preview #981,image,public,,2025-07-11 00:00:00,False
po_00982,cr_0016,Update Post #982,article,public,,2025-07-12 00:00:00,False
po_00983,cr_0016,Exclusive Sketch #983,image,patron_only,ti_00036,2025-08-08 00:00:00,False
po_00984,cr_0016,Thoughts on #984,article,patron_only,ti_00035,2025-08-04 00:00:00,False
po_00985,cr_0016,New Article #985,article,patron_only,ti_00035,2025-08-09 00:00:00,False
po_00986,cr_0016,WIP Preview #986,image,patron_only,ti_00035,2025-08-18 00:00:00,False
po_00987,cr_0016,New Article #987,article,patron_only,ti_00035,2025-09-20 00:00:00,False
po_00988,cr_0016,Update Post #988,article,patron_only,ti_00035,2025-10-04 00:00:00,False
po_00989,cr_0016,Exclusive Sketch #989,image,public,,2025-11-06 00:00:00,False
po_00990,cr_0016,Exclusive Sketch #990,image,patron_only,ti_00035,2025-12-08 00:00:00,False
po_00991,cr_0016,Special Episode #991,video,patron_only,ti_00035,2025-12-11 00:00:00,False
po_00992,cr_0016,WIP Preview #992,image,patron_only,ti_00036,2025-12-16 00:00:00,False
po_00993,cr_0017,Resource Pack #993,file,patron_only,ti_00037,2024-01-02 00:00:00,False
po_00994,cr_0017,Template Download #994,file,patron_only,ti_00038,2024-02-07 00:00:00,False
po_00995,cr_0017,Special Episode #995,video,patron_only,ti_00037,2024-02-18 00:00:00,False
po_00996,cr_0017,New Tutorial #996,video,public,,2024-03-16 00:00:00,True
po_00997,cr_0017,Project Files #997,file,patron_only,ti_00037,2024-03-02 00:00:00,False
po_00998,cr_0017,Project Files #998,file,public,,2024-04-06 00:00:00,False
po_00999,cr_0017,Weekly Newsletter #999,article,patron_only,ti_00038,2024-06-17 00:00:00,False
po_01000,cr_0017,Behind the Scenes #1000,video,patron_only,ti_00038,2024-09-10 00:00:00,False
po_01001,cr_0017,Bonus Content #1001,file,public,,2024-09-19 00:00:00,False
po_01002,cr_0017,Weekly Update #1002,video,patron_only,ti_00039,2024-09-23 00:00:00,False
po_01003,cr_0017,Weekly Update #1003,video,public,,2024-10-09 00:00:00,False
po_01004,cr_0017,Special Episode #1004,video,public,,2024-10-24 00:00:00,False
po_01005,cr_0017,Weekly Newsletter #1005,article,public,,2024-11-11 00:00:00,False
po_01006,cr_0017,Template Download #1006,file,patron_only,ti_00038,2024-12-07 00:00:00,False
po_01007,cr_0017,Project Files #1007,file,patron_only,ti_00037,2025-01-01 00:00:00,False
po_01008,cr_0017,Update Post #1008,article,patron_only,ti_00037,2025-02-23 00:00:00,False
po_01009,cr_0017,Thoughts on #1009,article,public,,2025-03-16 00:00:00,False
po_01010,cr_0017,Special Episode #1010,video,patron_only,ti_00037,2025-04-06 00:00:00,False
po_01011,cr_0017,Bonus Content #1011,file,patron_only,ti_00037,2025-07-13 00:00:00,False
po_01012,cr_0017,Thoughts on #1012,article,patron_only,ti_00037,2025-08-02 00:00:00,False
po_01013,cr_0017,Project Files #1013,file,patron_only,ti_00037,2025-09-17 00:00:00,False
po_01014,cr_0017,New Tutorial #1014,video,patron_only,ti_00038,2025-12-05 00:00:00,False
po_01015,cr_0017,Special Episode #1015,video,patron_only,ti_00038,2025-12-25 00:00:00,False
po_01016,cr_0018,Exclusive Sketch #1016,image,patron_only,ti_00041,2024-01-25 00:00:00,False
po_01017,cr_0018,Thoughts on #1017,article,patron_only,ti_00041,2024-01-17 00:00:00,False
po_01018,cr_0018,Update Post #1018,article,patron_only,ti_00040,2024-01-15 00:00:00,False
po_01019,cr_0018,Monthly Update #1019,audio,public,,2024-01-02 00:00:00,False
po_01020,cr_0018,New Episode #1020,audio,patron_only,ti_00040,2024-02-10 00:00:00,False
po_01021,cr_0018,New Episode #1021,audio,patron_only,ti_00040,2024-02-24 00:00:00,False
po_01022,cr_0018,Monthly Update #1022,audio,patron_only,ti_00040,2024-02-04 00:00:00,False
po_01023,cr_0018,New Artwork #1023,image,patron_only,ti_00040,2024-03-06 00:00:00,False
po_01024,cr_0018,Monthly Update #1024,audio,patron_only,ti_00041,2024-03-11 00:00:00,False
po_01025,cr_0018,Monthly Update #1025,audio,patron_only,ti_00041,2024-03-20 00:00:00,False
po_01026,cr_0018,Bonus Content #1026,audio,patron_only,ti_00040,2024-03-10 00:00:00,False
po_01027,cr_0018,Bonus Content #1027,audio,public,,2024-04-12 00:00:00,False
po_01028,cr_0018,New Artwork #1028,image,public,,2024-04-15 00:00:00,False
po_01029,cr_0018,New Article #1029,article,public,,2024-04-13 00:00:00,False
po_01030,cr_0018,New Episode #1030,audio,patron_only,ti_00040,2024-04-27 00:00:00,False
po_01031,cr_0018,Update Post #1031,article,patron_only,ti_00040,2024-05-10 00:00:00,False
po_01032,cr_0018,Update Post #1032,article,patron_only,ti_00041,2024-05-19 00:00:00,False
po_01033,cr_0018,New Artwork #1033,image,patron_only,ti_00040,2024-05-15 00:00:00,False
po_01034,cr_0018,New Episode #1034,audio,patron_only,ti_00040,2024-05-02 00:00:00,False
po_01035,cr_0018,Bonus Content #1035,audio,patron_only,ti_00040,2024-06-06 00:00:00,False
po_01036,cr_0018,Update Post #1036,article,public,,2024-07-22 00:00:00,False
po_01037,cr_0018,Thoughts on #1037,article,patron_only,ti_00040,2024-07-03 00:00:00,False
po_01038,cr_0018,Bonus Content #1038,audio,patron_only,ti_00040,2024-07-17 00:00:00,False
po_01039,cr_0018,Thoughts on #1039,article,public,,2024-07-18 00:00:00,False
po_01040,cr_0018,WIP Preview #1040,image,public,,2024-08-15 00:00:00,False
po_01041,cr_0018,Monthly Update #1041,audio,public,,2024-09-06 00:00:00,False
po_01042,cr_0018,New Article #1042,article,patron_only,ti_00041,2024-09-01 00:00:00,False
po_01043,cr_0018,Exclusive Sketch #1043,image,patron_only,ti_00040,2024-09-22 00:00:00,False
po_01044,cr_0018,Q&A Session #1044,audio,public,,2024-10-01 00:00:00,False
po_01045,cr_0018,Exclusive Sketch #1045,image,patron_only,ti_00040,2024-11-16 00:00:00,False
po_01046,cr_0018,Q&A Session #1046,audio,patron_only,ti_00040,2024-11-03 00:00:00,False
po_01047,cr_0018,WIP Preview #1047,image,patron_only,ti_00040,2024-12-22 00:00:00,False
po_01048,cr_0018,New Episode #1048,audio,public,,2024-12-16 00:00:00,False
po_01049,cr_0018,Q&A Session #1049,audio,patron_only,ti_00041,2024-12-14 00:00:00,False
po_01050,cr_0018,Final Piece #1050,image,public,,2024-12-08 00:00:00,False
po_01051,cr_0018,Q&A Session #1051,audio,patron_only,ti_00040,2024-12-24 00:00:00,False
po_01052,cr_0018,New Article #1052,article,patron_only,ti_00040,2024-12-01 00:00:00,False
po_01053,cr_0018,WIP Preview #1053,image,patron_only,ti_00041,2024-12-27 00:00:00,False
po_01054,cr_0018,Weekly Newsletter #1054,article,public,,2025-01-14 00:00:00,False
po_01055,cr_0018,New Episode #1055,audio,public,,2025-01-21 00:00:00,False
po_01056,cr_0018,Update Post #1056,article,public,,2025-02-25 00:00:00,False
po_01057,cr_0018,Thoughts on #1057,article,patron_only,ti_00041,2025-02-06 00:00:00,False
po_01058,cr_0018,New Episode #1058,audio,patron_only,ti_00040,2025-02-12 00:00:00,False
po_01059,cr_0018,Update Post #1059,article,patron_only,ti_00041,2025-02-20 00:00:00,False
po_01060,cr_0018,Weekly Newsletter #1060,article,patron_only,ti_00041,2025-02-17 00:00:00,False
po_01061,cr_0018,Thoughts on #1061,article,patron_only,ti_00040,2025-03-17 00:00:00,False
po_01062,cr_0018,Update Post #1062,article,patron_only,ti_00041,2025-03-26 00:00:00,False
po_01063,cr_0018,New Artwork #1063,image,patron_only,ti_00040,2025-03-08 00:00:00,False
po_01064,cr_0018,New Artwork #1064,image,patron_only,ti_00041,2025-03-15 00:00:00,False
po_01065,cr_0018,New Article #1065,article,patron_only,ti_00040,2025-03-22 00:00:00,False
po_01066,cr_0018,New Article #1066,article,patron_only,ti_00041,2025-03-12 00:00:00,False
po_01067,cr_0018,Weekly Newsletter #1067,article,public,,2025-04-28 00:00:00,False
po_01068,cr_0018,Weekly Newsletter #1068,article,public,,2025-04-13 00:00:00,False
po_01069,cr_0018,Final Piece #1069,image,patron_only,ti_00040,2025-05-23 00:00:00,False
po_01070,cr_0018,Thoughts on #1070,article,public,,2025-05-27 00:00:00,False
po_01071,cr_0018,WIP Preview #1071,image,public,,2025-05-28 00:00:00,False
po_01072,cr_0018,Thoughts on #1072,article,patron_only,ti_00041,2025-06-24 00:00:00,False
po_01073,cr_0018,Monthly Update #1073,audio,patron_only,ti_00040,2025-06-05 00:00:00,False
po_01074,cr_0018,WIP Preview #1074,image,patron_only,ti_00041,2025-06-17 00:00:00,False
po_01075,cr_0018,Update Post #1075,article,patron_only,ti_00040,2025-07-03 00:00:00,False
po_01076,cr_0018,Monthly Update #1076,audio,patron_only,ti_00041,2025-07-20 00:00:00,False
po_01077,cr_0018,New Episode #1077,audio,patron_only,ti_00040,2025-07-02 00:00:00,True
po_01078,cr_0018,Update Post #1078,article,public,,2025-07-06 00:00:00,False
po_01079,cr_0018,Final Piece #1079,image,patron_only,ti_00041,2025-07-25 00:00:00,False
