tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_01304,cr_0476,Fan,1,2.0,Fan tier - Access to exclusive content,True,2023-05-07 00:00:00,
ti_01305,cr_0476,Premium,2,11.17,Premium tier - Access to exclusive content,True,2023-05-08 00:00:00,
ti_01306,cr_0476,Pro,3,43.02,Pro tier - Access to exclusive content,True,2023-05-09 00:00:00,
ti_01307,cr_0476,Ultimate,4,111.28,Ultimate tier - Access to exclusive content,True,2023-05-07 00:00:00,
ti_01308,cr_0477,Viewer,1,4.37,Viewer tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01309,cr_0477,Plus,2,14.11,Plus tier - Access to exclusive content,True,2022-05-14 00:00:00,
ti_01310,cr_0477,Gold,3,30.52,Gold tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01311,cr_0477,Ultimate,4,135.24,Ultimate tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01312,cr_0478,Supporter,1,3.7,Supporter tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_01313,cr_0478,Insider,2,13.24,Insider tier - Access to exclusive content,True,2022-04-17 00:00:00,
ti_01314,cr_0478,Elite,3,32.19,Elite tier - Access to exclusive content,True,2022-04-16 00:00:00,
ti_01315,cr_0478,Legend,4,103.45,Legend tier - Access to exclusive content,True,2022-04-16 00:00:00,
ti_01316,cr_0479,Supporter,1,2.53,Supporter tier - Access to exclusive content,True,2022-04-14 00:00:00,
ti_01317,cr_0479,VIP,2,7.56,VIP tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_01318,cr_0479,Champion,3,37.36,Champion tier - Access to exclusive content,True,2022-04-15 00:00:00,
ti_01319,cr_0479,Legend,4,116.56,Legend tier - Access to exclusive content,True,2022-04-17 00:00:00,
ti_01320,cr_0480,Viewer,1,3.14,Viewer tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01321,cr_0480,Insider,2,12.15,Insider tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01322,cr_0480,Elite,3,31.72,Elite tier - Access to exclusive content,True,2022-10-12 00:00:00,
ti_01323,cr_0480,Ultimate,4,91.16,Ultimate tier - Access to exclusive content,True,2022-10-09 00:00:00,
ti_01324,cr_0481,Fan,1,4.19,Fan tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01325,cr_0481,VIP,2,11.85,VIP tier - Access to exclusive content,True,2022-10-12 00:00:00,
ti_01326,cr_0481,Champion,3,43.92,Champion tier - Access to exclusive content,True,2022-10-13 00:00:00,
ti_01327,cr_0481,Legend,4,81.46,Legend tier - Access to exclusive content,True,2022-10-14 00:00:00,
ti_01328,cr_0482,Viewer,1,2.52,Viewer tier - Access to exclusive content,True,2023-03-09 00:00:00,
ti_01329,cr_0482,Insider,2,7.14,Insider tier - Access to exclusive content,True,2023-03-10 00:00:00,
ti_01330,cr_0482,Elite,3,36.5,Elite tier - Access to exclusive content,True,2023-03-10 00:00:00,
ti_01331,cr_0482,Legend,4,124.76,Legend tier - Access to exclusive content,True,2023-03-12 00:00:00,
ti_01332,cr_0483,Supporter,1,2.65,Supporter tier - Access to exclusive content,True,2023-06-07 00:00:00,
ti_01333,cr_0483,Insider,2,13.81,Insider tier - Access to exclusive content,True,2023-06-09 00:00:00,
ti_01334,cr_0483,Elite,3,49.24,Elite tier - Access to exclusive content,True,2023-06-06 00:00:00,
ti_01335,cr_0483,Ultimate,4,78.81,Ultimate tier - Access to exclusive content,True,2023-06-07 00:00:00,
ti_01336,cr_0484,Viewer,1,3.02,Viewer tier - Access to exclusive content,True,2023-01-10 00:00:00,
ti_01337,cr_0484,Premium,2,14.53,Premium tier - Access to exclusive content,True,2023-01-06 00:00:00,
ti_01338,cr_0484,Gold,3,39.93,Gold tier - Access to exclusive content,True,2023-01-06 00:00:00,
ti_01339,cr_0484,Whale,4,137.67,Whale tier - Access to exclusive content,True,2023-01-12 00:00:00,
ti_01340,cr_0485,Supporter,1,4.33,Supporter tier - Access to exclusive content,True,2023-05-09 00:00:00,
ti_01341,cr_0485,Premium,2,11.85,Premium tier - Access to exclusive content,True,2023-05-09 00:00:00,
ti_01342,cr_0485,Gold,3,36.24,Gold tier - Access to exclusive content,True,2023-05-08 00:00:00,
ti_01343,cr_0485,Platinum,4,113.17,Platinum tier - Access to exclusive content,True,2023-05-08 00:00:00,
ti_01344,cr_0486,Supporter,1,3.15,Supporter tier - Access to exclusive content,True,2022-03-16 00:00:00,
ti_01345,cr_0486,VIP,2,7.82,VIP tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01346,cr_0486,Gold,3,22.55,Gold tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01347,cr_0486,Legend,4,104.21,Legend tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01348,cr_0487,Viewer,1,2.96,Viewer tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01349,cr_0487,VIP,2,14.05,VIP tier - Access to exclusive content,True,2022-01-16 00:00:00,
ti_01350,cr_0487,Champion,3,22.5,Champion tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01351,cr_0487,Legend,4,98.36,Legend tier - Access to exclusive content,True,2022-01-17 00:00:00,
ti_01352,cr_0488,Fan,1,3.46,Fan tier - Access to exclusive content,True,2023-04-11 00:00:00,
ti_01353,cr_0488,Premium,2,10.06,Premium tier - Access to exclusive content,True,2023-04-10 00:00:00,
ti_01354,cr_0488,Champion,3,31.29,Champion tier - Access to exclusive content,True,2023-04-07 00:00:00,
ti_01355,cr_0488,Whale,4,114.45,Whale tier - Access to exclusive content,True,2023-04-12 00:00:00,
ti_01356,cr_0489,Basic,1,3.09,Basic tier - Access to exclusive content,True,2023-07-10 00:00:00,
ti_01357,cr_0489,VIP,2,12.37,VIP tier - Access to exclusive content,True,2023-07-09 00:00:00,
ti_01358,cr_0489,Champion,3,28.33,Champion tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01359,cr_0489,Platinum,4,129.27,Platinum tier - Access to exclusive content,True,2023-07-06 00:00:00,
ti_01360,cr_0490,Supporter,1,3.94,Supporter tier - Access to exclusive content,True,2022-01-16 00:00:00,
ti_01361,cr_0490,Plus,2,11.94,Plus tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01362,cr_0490,Gold,3,36.37,Gold tier - Access to exclusive content,True,2022-01-17 00:00:00,
ti_01363,cr_0490,Ultimate,4,81.11,Ultimate tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01364,cr_0491,Basic,1,4.85,Basic tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01365,cr_0491,Plus,2,10.73,Plus tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01366,cr_0491,Elite,3,21.13,Elite tier - Access to exclusive content,True,2022-01-16 00:00:00,
ti_01367,cr_0491,Legend,4,115.36,Legend tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01368,cr_0492,Basic,1,2.73,Basic tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01369,cr_0492,VIP,2,8.52,VIP tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01370,cr_0492,Champion,3,28.59,Champion tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01371,cr_0492,Legend,4,123.39,Legend tier - Access to exclusive content,True,2022-01-16 00:00:00,
ti_01372,cr_0493,Viewer,1,4.47,Viewer tier - Access to exclusive content,True,2022-09-11 00:00:00,
ti_01373,cr_0493,Premium,2,7.58,Premium tier - Access to exclusive content,True,2022-09-12 00:00:00,
ti_01374,cr_0493,Gold,3,49.4,Gold tier - Access to exclusive content,True,2022-09-09 00:00:00,
ti_01375,cr_0493,Legend,4,128.23,Legend tier - Access to exclusive content,True,2022-09-14 00:00:00,
ti_01376,cr_0494,Viewer,1,3.55,Viewer tier - Access to exclusive content,True,2023-03-09 00:00:00,
ti_01377,cr_0494,Premium,2,11.55,Premium tier - Access to exclusive content,True,2023-03-12 00:00:00,
ti_01378,cr_0494,Champion,3,49.05,Champion tier - Access to exclusive content,True,2023-03-07 00:00:00,
ti_01379,cr_0494,Platinum,4,109.37,Platinum tier - Access to exclusive content,True,2023-03-11 00:00:00,
ti_01380,cr_0495,Viewer,1,4.02,Viewer tier - Access to exclusive content,True,2023-03-07 00:00:00,
ti_01381,cr_0495,Plus,2,10.73,Plus tier - Access to exclusive content,True,2023-03-08 00:00:00,
ti_01382,cr_0495,Gold,3,34.09,Gold tier - Access to exclusive content,True,2023-03-08 00:00:00,
ti_01383,cr_0495,Legend,4,118.66,Legend tier - Access to exclusive content,True,2023-03-13 00:00:00,
ti_01384,cr_0496,Basic,1,2.49,Basic tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01385,cr_0496,VIP,2,13.64,VIP tier - Access to exclusive content,True,2022-05-15 00:00:00,
ti_01386,cr_0496,Champion,3,30.15,Champion tier - Access to exclusive content,True,2022-05-16 00:00:00,
ti_01387,cr_0496,Platinum,4,90.7,Platinum tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01388,cr_0497,Basic,1,4.22,Basic tier - Access to exclusive content,True,2022-02-14 00:00:00,
ti_01389,cr_0497,Insider,2,14.74,Insider tier - Access to exclusive content,True,2022-02-15 00:00:00,
ti_01390,cr_0497,Champion,3,38.02,Champion tier - Access to exclusive content,True,2022-02-12 00:00:00,
ti_01391,cr_0497,Legend,4,77.09,Legend tier - Access to exclusive content,True,2022-02-16 00:00:00,
ti_01392,cr_0498,Supporter,1,3.38,Supporter tier - Access to exclusive content,True,2023-02-07 00:00:00,
ti_01393,cr_0498,Insider,2,14.93,Insider tier - Access to exclusive content,True,2023-02-09 00:00:00,
ti_01394,cr_0498,Pro,3,45.0,Pro tier - Access to exclusive content,True,2023-02-10 00:00:00,
ti_01395,cr_0498,Whale,4,123.66,Whale tier - Access to exclusive content,True,2023-02-07 00:00:00,
ti_01396,cr_0499,Fan,1,3.9,Fan tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_01397,cr_0499,Premium,2,10.54,Premium tier - Access to exclusive content,True,2022-03-17 00:00:00,
ti_01398,cr_0499,Champion,3,45.47,Champion tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01399,cr_0499,Platinum,4,143.91,Platinum tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01400,cr_0500,Supporter,1,3.65,Supporter tier - Access to exclusive content,True,2023-06-09 00:00:00,
ti_01401,cr_0500,VIP,2,11.66,VIP tier - Access to exclusive content,True,2023-06-05 00:00:00,
ti_01402,cr_0500,Champion,3,39.81,Champion tier - Access to exclusive content,True,2023-06-10 00:00:00,
ti_01403,cr_0500,Platinum,4,106.03,Platinum tier - Access to exclusive content,True,2023-06-05 00:00:00,
